ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Manufacturer_Model,Price
45803429,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,310064 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Sonata,16308
45017099,640,FORD,Focus,2013,Hatchback,No,Petrol,2,144000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,FORD Focus,6899
45757154,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,CHEVROLET Volt,188
45768666,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4.0,Automatic,Front,04-May,Left wheel,White,0,LEXUS CT 200h,16935
45291247,1054,MERCEDES-BENZ,Vito,2009,Goods wagon,No,Diesel,2.2 Turbo,165738 km,4.0,Manual,Rear,04-May,Left wheel,White,6,MERCEDES-BENZ Vito,21500
45804862,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,42765 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,29144
45809783,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,173877 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,CHEVROLET Cruze,11274
45808883,528,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,74422 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,CHEVROLET Aveo,17346
45122194,-,NISSAN,Serena,2007,Minivan,No,Petrol,2,220000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,2,NISSAN Serena,80
45796523,-,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,43000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,TOYOTA Prius C,17876
45801404,-,HONDA,Elysion,2004,Minivan,No,LPG,3,165358 km,6.0,Automatic,Front,04-May,Right-hand drive,White,0,HONDA Elysion,12540
45733539,765,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,90621 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Sonata,37984
45808555,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,199432 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,HYUNDAI Elantra,1646
45780785,531,NISSAN,Juke,2012,Jeep,No,Petrol,1.6,116000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,NISSAN Juke,16308
41792927,-,BMW,320 I,2004,Sedan,Yes,Petrol,2.2,118000 km,8.0,Tiptronic,Front,04-May,Right-hand drive,Silver,5,BMW 320 I,10036
45813748,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Camry,14426
45791126,1017,AUDI,Q5,2017,Jeep,Yes,Petrol,2,75186 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,AUDI Q5,47042
43485813,-,VOLVO,S60,2014,Sedan,Yes,Petrol,2.5 Turbo,90500 km,5.0,Automatic,Front,04-May,Left wheel,Black,12,VOLVO S60,28225
45642503,-,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,158000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,TOYOTA Camry,19444
45760864,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,272189 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,HONDA Civic,627
45815885,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,114885 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,HYUNDAI Sonata,3293
45773043,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8 Turbo,96000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,4,VOLKSWAGEN Jetta,17249
45803184,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,493905 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,10036
45770311,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,MERCEDES-BENZ E 350,314
45791770,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,TOYOTA Prius,11917
45220321,5679,MERCEDES-BENZ,C 240,1997,Universal,Yes,Petrol,2.4,60000 km,6.0,Automatic,Rear,04-May,Right-hand drive,Blue,12,MERCEDES-BENZ C 240,7840
45759931,-,JEEP,Liberty,2008,Jeep,No,LPG,3.7,185600 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6,JEEP Liberty,14426
45802958,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,106084 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Santa FE,51075
45781407,-,MERCEDES-BENZ,E 240,2000,Sedan,Yes,LPG,2.6,314000 km,6.0,Automatic,Rear,04-May,Left wheel,Green,7,MERCEDES-BENZ E 240,8154
45772938,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 300,314
45779727,-,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,125000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,9,TOYOTA Avalon,32929
45801908,831,HYUNDAI,Elantra,2017,Coupe,Yes,Petrol,1.6,22607 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,25032
45732963,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,295509 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15681
44618712,-,LINCOLN,Town Car,2000,Limousine,Yes,Petrol,4.6,100000 km,8.0,Automatic,Rear,04-May,Left wheel,White,2,LINCOLN Town Car,150
45646645,915,AUDI,Q5,2014,Sedan,Yes,Diesel,3,66661 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,AUDI Q5,11760
45764814,503,HONDA,FIT,2012,Sedan,Yes,Petrol,1.5,167158 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,HONDA FIT,2352
45806922,-,OPEL,Astra,1996,Sedan,No,Petrol,1.6,150000 km,4.0,Manual,Front,04-May,Left wheel,Red,0,OPEL Astra,2500
41217940,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,6,HONDA FIT,40
45732675,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,171734 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,14454
39670229,-,MERCEDES-BENZ,S 550,2009,Sedan,Yes,Petrol,5.5,90000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ S 550,149
45710421,-,MITSUBISHI,Outlander,2003,Jeep,No,CNG,2.4,156564 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,4,MITSUBISHI Outlander,6586
45504338,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,TOYOTA Camry,39201
45789640,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,89000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0,HYUNDAI Sonata,12544
45797211,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,134000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Genesis,21442
45803503,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,346470 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,11604
45803431,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,305511 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15681
45812771,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Camry,941
45127619,-,KIA,Optima,2016,Sedan,No,Petrol,2.4,116800 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,KIA Optima,25089
45732623,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,384212 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,9164
45814916,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Camry,14583
44387531,-,RENAULT,Clio,2010,Universal,No,Diesel,1.5 Turbo,190000 km,4.0,Manual,Front,04-May,Left wheel,Black,6,RENAULT Clio,14113
45764162,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,LEXUS GX 470,392
45681629,-,HONDA,Elysion,2006,Minivan,No,CNG,3,122439 km,6.0,Automatic,Front,04-May,Right-hand drive,Silver,10,HONDA Elysion,15994
45766633,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,70344 km,4.0,Automatic,Front,04-May,Left wheel,White,12,FORD Fusion,1725
45766796,645,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,308501 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,HYUNDAI Elantra,2195
45809876,585,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,122555 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Cruze,16041
45732562,696,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,42857 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,HYUNDAI Santa FE,37163
44096638,530,FORD,Fusion,2013,Sedan,No,Petrol,1.6,152000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,FORD Fusion,18817
45792962,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,60000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12,TOYOTA RAV 4,50178
45782659,-,MERCEDES-BENZ,CLK 200,2000,Coupe,Yes,Petrol,2.0 Turbo,0 km,6.0,Manual,Rear,02-Mar,Left wheel,Black,6,MERCEDES-BENZ CLK 200,5959
45809967,494,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,93100 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,NISSAN March,5987
45809298,595,HONDA,FIT,2015,Universal,Yes,Petrol,1.5,154691 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HONDA FIT,7828
45801025,-,KIA,Ceed,2008,Sedan,No,Petrol,1.6 Turbo,22222 km,4.0,Manual,Front,04-May,Left wheel,Red,7,KIA Ceed,13172
45749124,-,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,218000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,2,MERCEDES-BENZ C 230,13799
45797992,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,104282 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,15718
45769513,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ E 350,1646
45801427,-,OPEL,Astra G,1998,Hatchback,No,Petrol,1.6,555555 km,4.0,Manual,Front,04-May,Left wheel,Blue,2,OPEL Astra G,7000
45762228,475,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,CHEVROLET Volt,4547
45396868,-,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0 Turbo,97500 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,16,MERCEDES-BENZ E 350,36000
45790796,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,259200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,TOYOTA Prius,16308
45761021,294,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Hybrid,1.4,130037 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,VOLKSWAGEN Jetta,1411
45776903,-,MERCEDES-BENZ,E 430,2002,Sedan,Yes,LPG,4.3,245000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Silver,0,MERCEDES-BENZ E 430,10976
45732687,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,318677 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15053
45797528,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,182541 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,36231
45732813,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,163374 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Sonata,15257
45801965,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,51211 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Elantra,11604
45651246,1575,MERCEDES-BENZ,GLE 350,2018,Jeep,Yes,Petrol,3,21499 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ GLE 350,63663
45656703,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ ML 350,2038
44316016,-,MERCEDES-BENZ,GLA 250,2019,Jeep,Yes,Petrol,2.0 Turbo,5323 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,0,MERCEDES-BENZ GLA 250,87112
45730853,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,68961 km,4.0,Automatic,Front,04-May,Left wheel,White,4,SSANGYONG Actyon,43868
45803113,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,610412 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,8467
45780014,-,MERCEDES-BENZ,250,2011,Sedan,Yes,Petrol,1.8,131000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,8,MERCEDES-BENZ 250,23521
45792150,1268,HONDA,Insight,2012,Hatchback,No,Hybrid,1.5,102000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,HONDA Insight,10000
45731047,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,145830 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI H1,37580
45765403,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,LEXUS CT 200h,470
45341711,-,SUZUKI,Grand Vitara,2006,Jeep,No,Petrol,2.7,299200 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,2,SUZUKI Grand Vitara,13700
45805165,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,131959 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,34240
45811554,-,NISSAN,Tiida,2006,Sedan,Yes,Petrol,1.5,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,5,NISSAN Tiida,8154
45750916,777,MAZDA,Mazda 6,2014,Sedan,No,Petrol,2.5,129000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,MAZDA Mazda 6,18189
45753475,-,MITSUBISHI,Lancer,2007,Sedan,No,Petrol,2,249600 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,MITSUBISHI Lancer,12544
45737691,-,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.4,165000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Camry,19757
45788921,-,MERCEDES-BENZ,190,1990,Sedan,No,Petrol,2,237065 km,4.0,Manual,Front,04-May,Left wheel,Silver,0,MERCEDES-BENZ 190,1400
45797221,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,54317 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,28382
45759143,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,LEXUS GX 470,392
45768703,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Prius,1882
45816078,1202,HYUNDAI,Santa FE,2017,Sedan,Yes,Petrol,2.4,96790 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,HYUNDAI Santa FE,549
45792915,641,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,56290 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Cruze,9408
45812670,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4,150453 km,4.0,Automatic,Front,04-May,Left wheel,White,12,CHEVROLET Cruze,4704
45755912,-,FORD,Transit,1996,Universal,No,Diesel,2.5,254000 km,4.0,Manual,Rear,02-Mar,Right-hand drive,White,0,FORD Transit,11917
45797693,-,MERCEDES-BENZ,ML 270,2001,Jeep,Yes,Diesel,2.7 Turbo,294000 km,5.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,6,MERCEDES-BENZ ML 270,11604
45774661,-,MERCEDES-BENZ,C 200,2000,Universal,No,CNG,2,240000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4,MERCEDES-BENZ C 200,6429
45806365,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,184528 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Prius,1803
45641154,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,11133
45770717,-,BMW,328,2006,Sedan,Yes,Petrol,3,226000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10,BMW 328,15053
45793336,-,HONDA,Stream,2000,Minivan,No,Petrol,2,186000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,0,HONDA Stream,7840
45798501,-,BMW,X6,2009,Jeep,Yes,Petrol,4.8 Turbo,85000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,BMW X6,37633
45576657,986,DODGE,Caliber,2010,Hatchback,No,Petrol,2.4,145600 km,4.0,Manual,Front,04-May,Left wheel,Black,6,DODGE Caliber,8467
45813342,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,LEXUS CT 200h,6586
45648885,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,5018
45767930,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,10400 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,TOYOTA Camry,25716
45765780,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Diesel,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 300,314
45113267,642,BMW,528,2012,Sedan,Yes,Petrol,2.0 Turbo,196800 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,14,BMW 528,37006
45782203,-,MERCEDES-BENZ,GLK 350,2011,Jeep,Yes,Petrol,3.5,11111 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,MERCEDES-BENZ GLK 350,22580
45649953,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Camry,392
45765102,530,NISSAN,Juke,2013,Jeep,No,Petrol,1.6 Turbo,106000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,NISSAN Juke,17562
45777021,-,OPEL,Vectra,1996,Sedan,No,Petrol,1.6,25000 km,4.0,Manual,Front,04-May,Left wheel,Blue,2,OPEL Vectra,4547
45804296,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,164578 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Tucson,24123
45762895,-,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,85000 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,TOYOTA Camry,19444
45796902,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,246122 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,16480
45635049,1202,MITSUBISHI,Outlander,2017,Jeep,No,Petrol,2.4,60800 km,4.0,Variator,4x4,04-May,Left wheel,Grey,12,MITSUBISHI Outlander,40142
45798219,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,53871 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,33575
45788620,-,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0 Turbo,155000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Red,2,MITSUBISHI Airtrek,7840
44069717,-,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,180000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,BMW X5,50178
45806438,583,NISSAN,Juke,2011,Jeep,Yes,Petrol,1.6 Turbo,90102 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,NISSAN Juke,16935
45815220,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,70880 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,12,MERCEDES-BENZ E 300,16621
45815152,1099,TOYOTA,Venza,2010,Jeep,Yes,Petrol,2.7,176437 km,4.0,Automatic,4x4,04-May,Left wheel,White,12,TOYOTA Venza,3920
45804085,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,61785 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Tucson,44878
45729853,639,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,37546 km,4.0,Automatic,Front,04-May,Left wheel,White,4,SSANGYONG REXTON,44752
45515029,781,TOYOTA,Camry SPORT,2012,Sedan,Yes,Petrol,2.5,95000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Red,9,TOYOTA Camry SPORT,24462
45807153,530,FORD,Escape,2013,Jeep,Yes,Petrol,1.6 Turbo,97396 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,FORD Escape,24148
41644107,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,200000 km,6.0,Automatic,4x4,04-May,Left wheel,Brown,4,TOYOTA Prius,50
45776700,-,FORD,Transit,2000,Microbus,No,Diesel,2.0 Turbo,0 km,4.0,Manual,Front,02-Mar,Left wheel,White,2,FORD Transit,11604
45814381,790,FORD,Focus,2009,Goods wagon,No,Diesel,1.6 Turbo,230000 km,6.0,Manual,Front,04-May,Left wheel,Blue,0,FORD Focus,9408
45805890,1055,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,73000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,16,LEXUS RX 350,62722
45813015,-,HONDA,Civic,2003,Sedan,No,Petrol,1.5,2400 km,6.0,Automatic,Front,04-May,Right-hand drive,Grey,4,HONDA Civic,6272
45815735,-,MITSUBISHI,Colt,2010,Sedan,No,Petrol,1.3,89617 km,4.0,Variator,Front,04-May,Right-hand drive,Beige,8,MITSUBISHI Colt,10349
45764290,1659,TOYOTA,Tundra,2014,Jeep,Yes,Petrol,5.7,101928 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,TOYOTA Tundra,188
45791931,640,BMW,328,2013,Sedan,Yes,Petrol,2,189259 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,BMW 328,1725
45801981,629,HYUNDAI,Elantra,2015,Sedan,Yes,LPG,1.6,35607 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,19601
45776750,-,UAZ,Patriot,1964,Jeep,No,Petrol,2.4,50000 km,4.0,Manual,4x4,02-Mar,Left wheel,Green,0,UAZ Patriot,5331
45764069,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,208000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,4,SUBARU Legacy,9408
45802590,833,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,172803 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,38229
45804880,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,49858
45730510,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,160584 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,SSANGYONG REXTON,21357
45732957,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,85471 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,6899
45757200,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,200000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,TOYOTA Prius,11917
44555129,-,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,220000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,6,BMW X5,42337
45772347,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12,MERCEDES-BENZ E 350,15994
45808885,1055,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,106604 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,FORD Explorer,43360
45768260,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,59331 km,6.0,Automatic,Rear,04-May,Left wheel,Black,0,MERCEDES-BENZ GLE 350,4704
45694138,919,BMW,730,2012,Sedan,Yes,Petrol,3,140096 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,BMW 730,23521
45730236,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,97000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,SSANGYONG REXTON,38251
45688870,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,42000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,VOLKSWAGEN Jetta,19130
40489113,-,TOYOTA,Land Cruiser Prado,2019,Jeep,Yes,Petrol,2.7,120 km,4.0,Automatic,4x4,04-May,Left wheel,White,10,TOYOTA Land Cruiser Prado,300
45793482,-,BMW,X5,2001,Jeep,Yes,Petrol,4.4,115000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,5,BMW X5,14113
45812947,-,MERCEDES-BENZ,B 170,2007,Sedan,Yes,Petrol,1.7,109600 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,5,MERCEDES-BENZ B 170,13485
45730065,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,70835 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,25889
45642067,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,5018
45769818,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 470,282
45760748,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,HYUNDAI Sonata,251
45785485,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,75000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,TOYOTA Prius C,17249
