Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Doors,Color,Airbags,Age,Price
687,17,243,9,1,5,1.6,83473,0,1,1,4,15,12777
394,44,170,9,1,2,2.5,103677,2,1,2,8,11,30420
645,44,477,3,0,2,1.8,204387,0,1,14,0,14,13799
1399,24,505,4,1,2,3.5,167222,0,1,1,12,15,5018
1077,44,136,4,1,5,2.0,19834,0,1,12,12,6,21012
765,17,545,9,1,4,2.0,53341,0,1,12,4,10,10349
777,17,333,7,1,1,2.5,164805,0,1,14,4,11,31650
586,24,153,3,1,2,1.8,174106,0,1,14,0,13,1490
831,44,91,3,1,5,1.5,2000,0,1,2,4,7,42538
891,17,587,4,1,1,2.0,117470,0,1,12,4,9,33575
924,47,462,9,1,5,1.8,67120,0,1,2,12,8,10349
0,28,116,10,1,0,2.0,223644,2,1,14,4,21,2500
1053,28,229,9,1,1,3.5,238546,0,1,1,12,11,11133
765,17,545,9,1,5,2.0,14368,0,1,1,4,10,20165
623,22,184,9,1,1,1.6,40523,0,1,1,4,10,16151
707,17,587,4,1,1,2.0,91033,0,1,12,4,14,27654
502,44,91,9,1,5,1.5,70400,0,1,2,4,12,19883
900,17,545,9,0,5,2.4,130000,0,1,12,10,10,18817
1090,5,174,4,1,1,2.0,62558,0,1,12,4,17,8123
642,12,128,3,0,2,2.0,94408,0,1,1,8,13,16935
831,33,370,4,0,5,1.6,54000,2,1,1,10,8,23207
0,42,282,3,0,0,2.0,120000,0,1,12,6,23,7213
649,15,270,3,0,5,1.5,110000,0,1,7,12,15,15367
0,47,360,9,0,5,2.0,20000,1,1,1,6,23,7100
0,28,516,9,1,5,3.5,263000,0,1,1,0,20,29793
1077,2,622,9,1,5,2.0,33870,0,1,14,12,6,1019
530,17,243,9,1,5,1.6,56746,0,1,14,4,12,26149
1624,28,229,9,1,1,3.5,266061,0,1,1,12,16,1411
0,2,52,9,1,5,3.0,201000,2,1,1,8,21,15053
730,17,587,4,1,5,1.6,27000,2,1,14,12,9,49237
353,44,477,4,1,2,1.8,104795,0,1,14,12,10,2038
0,43,528,3,0,5,1.5,142000,0,1,8,4,19,10036
447,15,270,3,1,5,1.3,17150,0,1,14,4,12,32945
1077,17,530,4,1,1,2.0,2730,0,1,7,4,6,73310
707,41,498,4,1,1,2.0,224142,0,1,14,4,14,18092
0,44,163,9,0,2,2.4,101000,1,1,1,8,9,37006
0,28,118,9,0,0,2.3,200000,1,1,1,12,25,8781
707,17,545,9,1,5,2.0,200867,0,1,1,4,14,17035
1823,28,306,4,1,5,3.5,9765,0,1,14,12,7,29793
583,5,107,9,1,5,1.6,125837,0,1,1,4,14,10697
531,17,243,9,1,5,1.6,88288,0,1,14,4,13,20266
0,44,163,9,1,5,2.5,38400,2,1,1,6,9,36379
0,24,337,9,1,2,2.5,86000,0,1,2,12,14,25089
862,17,333,10,1,1,2.5,242251,0,1,12,4,14,18647
919,28,300,4,1,1,3.0,149171,0,1,1,12,13,4547
639,1,486,4,1,5,2.0,71000,0,1,7,12,11,29166
916,22,159,9,1,5,3.0,61336,0,1,12,4,12,10349
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,14269
0,28,120,9,1,5,1.8,105000,0,1,13,12,13,24462
730,17,243,9,1,5,1.6,144889,0,1,14,4,9,21395
730,17,243,9,1,4,1.6,29864,0,1,12,4,9,18503
1091,17,333,7,1,1,2.5,96334,0,1,7,4,9,42218
530,17,243,9,1,5,1.6,48088,0,1,7,4,12,25591
0,44,611,9,0,5,1.0,137000,0,1,1,4,20,9408
481,12,290,9,1,2,2.0,235150,0,1,14,12,8,3293
0,2,35,9,1,5,2.0,23302,2,1,14,4,11,29166
770,17,587,4,1,1,1.7,129800,0,1,14,4,9,36733
1266,44,91,3,0,2,1.5,95000,0,1,3,6,11,14113
1249,17,333,10,1,1,2.5,112523,0,1,7,4,8,47217
583,17,243,9,1,5,1.6,104090,0,1,14,4,14,16894
924,41,498,4,1,1,2.7,130484,0,1,12,4,14,24920
723,22,184,9,1,1,1.6,29420,0,1,12,4,9,18660
0,31,382,9,0,5,2.0,196800,0,1,6,2,18,8781
934,17,333,10,1,1,2.5,40593,0,1,1,4,10,47957
1024,17,333,4,1,1,2.5,65691,0,1,12,4,15,13808
687,17,243,9,1,5,1.6,159048,0,1,12,4,15,13771
308,44,479,9,1,2,1.8,112000,2,1,8,12,11,18189
1055,28,401,4,1,5,3.5,192533,0,1,14,12,12,5175
0,44,358,7,0,0,2.4,270000,0,1,5,4,18,11917
765,17,545,9,1,4,2.0,39878,0,1,1,4,10,15994
0,44,163,9,1,5,2.5,64000,2,1,7,12,13,27598
836,17,587,4,1,1,2.0,65594,0,1,7,4,15,13777
836,17,587,4,1,1,2.0,151281,0,1,7,4,15,22649
1051,22,446,9,0,5,2.4,74500,2,1,4,12,9,22580
1077,15,188,9,1,5,2.0,20700,0,1,7,4,6,49848
994,12,578,2,0,1,1.8,121000,1,1,14,4,17,9408
0,33,470,4,0,1,3.0,167855,1,1,2,6,15,42337
0,15,203,4,0,5,2.0,168000,1,1,6,4,23,9722
900,10,105,9,1,5,2.4,101394,0,1,14,12,10,2666
603,24,505,4,1,2,3.5,143619,0,1,1,12,10,13956
934,27,2,9,1,5,2.5,142800,0,1,7,12,10,1176
1091,12,290,9,1,5,2.5,154850,0,1,1,12,9,1333
777,17,333,7,1,1,2.5,119884,0,1,7,4,11,34406
0,1,86,4,1,5,2.7,210000,1,1,12,0,24,11290
584,47,462,9,1,5,1.8,108000,2,1,1,12,11,20385
0,15,270,3,0,2,1.3,145000,0,1,14,4,12,12858
877,17,587,4,1,1,1.7,143544,0,1,14,4,8,33707
1053,2,624,4,1,5,3.5,158000,2,1,14,12,11,77775
640,12,292,9,1,5,2.0,135000,2,1,12,0,12,20665
830,15,270,3,0,5,1.5,1500,0,1,15,6,6,27284
475,5,206,9,1,5,1.4,96287,2,1,1,12,13,14113
1211,2,35,9,1,5,3.0,157000,2,1,14,12,15,7840
1211,28,123,9,1,5,3.0,108517,0,1,14,12,15,6429
831,17,587,4,1,5,1.6,40193,0,1,1,4,8,54518
1172,28,229,9,1,1,3.5,230696,0,1,1,12,14,14583
777,44,163,9,0,5,2.5,115200,0,1,12,8,11,25716
836,17,545,9,1,5,2.0,155573,0,1,12,4,15,15850
0,44,341,4,0,1,3.0,197000,1,1,3,0,13,50178
574,15,355,9,0,2,1.3,100000,2,1,12,10,15,13799
891,17,545,9,1,5,2.0,25970,0,1,7,4,9,49751
0,44,477,9,0,2,1.8,104000,0,1,1,8,12,18817
891,17,243,9,0,5,2.0,88000,0,1,1,8,9,25089
0,44,477,9,0,2,1.8,256000,0,1,14,1,15,17249
1537,44,339,9,1,2,3.3,318358,0,1,1,12,16,1019
2209,15,254,7,1,5,2.4,157000,0,1,14,6,14,15681
1325,33,90,9,1,5,2.5,30296,0,1,7,12,6,21326
779,44,163,9,1,2,2.5,190549,0,1,1,12,12,5018
1249,44,493,4,1,5,2.5,63618,0,1,2,12,8,3763
629,5,450,4,1,1,1.6,138541,0,1,12,4,10,21395
1018,1,75,9,1,5,3.0,0,0,1,12,12,14,1098
0,44,163,9,1,2,2.5,89600,0,1,14,10,10,46101
784,15,188,9,1,5,1.5,20147,0,1,1,4,8,60000
0,12,280,3,1,5,2.0,30000,2,1,4,12,9,19757
749,17,545,9,1,5,2.4,71000,0,1,14,0,11,15053
585,44,477,3,0,2,1.8,67700,0,1,14,10,12,22894
1017,28,227,9,1,5,2.0,50963,0,1,1,12,8,56136
694,5,107,9,1,5,1.2,123232,0,1,14,4,17,4234
1077,44,136,4,1,5,2.0,78424,0,1,11,12,6,5488
765,5,174,4,1,1,2.0,91751,0,1,12,4,10,22840
308,12,128,3,0,2,1.8,0,0,1,14,0,11,13799
790,17,346,10,0,1,1.6,174582,1,1,1,8,16,12231
917,21,328,9,1,1,3.0,205989,0,1,7,4,12,39750
730,41,83,4,1,5,1.6,37045,0,1,2,4,9,44457
0,12,275,3,0,5,1.6,89000,0,1,2,9,12,14113
919,2,624,4,1,1,3.0,229966,0,1,1,0,13,14583
0,44,493,4,0,5,2.5,64000,2,1,7,6,9,45473
0,44,359,3,0,5,1.5,117000,0,1,11,4,23,8781
986,21,194,4,1,5,2.4,116000,0,1,12,4,15,18760
518,44,493,4,1,2,2.5,47453,0,1,12,10,9,19444
687,5,380,9,1,5,1.6,133608,0,1,14,4,15,11992
629,17,243,9,1,5,1.6,97896,0,1,2,4,10,26770
843,44,477,3,0,2,1.5,100914,0,1,13,12,17,10976
707,31,455,4,0,5,2.0,95000,2,1,12,8,14,17249
0,33,606,3,0,5,1.8,160000,0,1,1,2,13,12858
595,44,91,3,1,5,1.5,31000,0,1,1,4,10,31424
0,12,581,6,0,1,2.4,165000,1,1,2,2,18,17249
0,22,446,9,0,2,2.4,0,2,1,2,12,11,19757
1399,15,443,7,1,5,3.5,135000,0,1,14,8,15,25089
441,22,446,9,1,2,2.4,107618,0,1,1,12,10,3920
629,17,80,9,1,1,1.6,191108,0,1,1,4,10,14454
836,41,83,4,1,1,2.0,211344,0,1,14,4,15,11011
836,17,587,4,1,1,2.0,140200,0,1,14,4,15,27065
642,5,450,4,1,1,2.0,153561,0,1,7,4,13,21768
530,33,370,4,1,5,1.6,129128,0,1,14,0,12,2430
629,17,80,3,1,1,1.6,36871,0,1,7,4,10,14426
1024,17,333,4,1,1,2.5,56765,0,1,12,4,15,12701
0,27,475,7,0,5,1.8,170000,0,1,12,6,20,3136
1202,17,530,4,1,5,2.4,91782,0,1,8,12,8,8311
781,17,333,7,1,1,2.5,59304,0,1,12,4,13,14301
0,47,462,9,1,5,1.8,149145,2,1,14,10,12,22580
0,42,388,9,0,5,2.0,192000,0,1,12,4,20,7840
765,28,303,4,1,5,2.0,155317,0,1,14,0,10,16308
1347,17,333,7,1,1,2.5,66846,0,1,12,4,17,10672
0,31,457,4,0,0,3.5,287745,0,1,12,4,25,7840
0,2,52,9,1,5,3.0,264000,2,1,1,10,19,12544
1285,5,174,4,1,1,2.0,52699,0,1,12,4,18,4359
0,44,493,4,0,5,2.4,304000,0,1,6,0,19,16308
583,17,80,9,1,5,1.6,42211,0,1,1,4,14,11290
639,2,30,9,1,5,2.0,59733,2,1,1,12,11,32615
0,5,614,9,1,6,1.4,116000,0,1,11,10,13,21639
0,30,201,4,1,5,1.6,123000,2,1,2,6,12,25716
697,44,477,9,1,5,1.8,132000,2,1,14,6,10,17562
475,5,206,9,1,5,1.4,61100,2,1,11,12,13,15367
0,12,583,2,0,1,1.7,159000,1,1,14,4,22,9095
1104,23,214,4,1,1,3.0,91000,2,1,14,12,10,76835
765,17,545,9,1,4,2.0,216070,0,1,12,4,10,12231
640,12,128,9,1,6,2.0,105000,0,1,14,8,12,20200
0,28,19,9,1,5,2.5,270000,2,1,1,8,19,15053
891,17,545,9,1,4,2.0,37898,0,1,12,4,9,14279
934,33,90,9,1,5,2.5,124403,0,1,14,12,10,1490
1325,44,163,9,1,5,2.5,7000,0,1,1,10,6,65858
0,47,462,9,1,5,2.0,200000,2,1,1,6,19,10663
0,33,619,4,1,5,2.0,179000,0,1,1,1,20,13485
1091,17,333,10,1,1,2.5,97640,0,1,12,4,9,40688
891,17,589,4,0,5,2.0,52019,0,1,14,10,9,29009
781,44,163,9,1,5,2.5,121318,0,1,7,12,13,5175
730,17,243,9,1,5,1.6,54500,0,1,2,4,9,29094
697,47,462,9,1,5,1.8,70000,2,1,14,10,10,21012
836,17,318,1,1,5,2.0,191263,0,1,14,4,15,16753
574,15,355,3,1,2,1.3,210758,0,1,12,0,15,2509
966,8,380,9,1,1,2.0,39031,0,1,2,4,16,5865
0,44,163,9,1,2,2.5,109000,0,1,1,6,14,23834
1017,17,530,4,1,1,2.0,78843,0,1,12,4,8,48534
0,28,400,4,1,5,3.2,227200,2,1,1,5,22,11917
586,5,206,9,1,5,1.8,165392,0,1,14,4,13,10697
1273,24,501,4,1,5,3.5,71939,0,1,1,12,10,3293
934,33,513,4,0,5,2.5,95000,0,1,12,0,10,17562
862,44,163,9,1,5,2.5,236936,0,1,2,12,14,1882
777,44,163,9,1,5,2.5,115000,2,1,7,12,11,15681
0,2,624,4,1,5,3.0,206000,2,1,12,12,22,12544
505,31,452,4,1,2,2.0,59674,0,1,1,12,7,21953
1077,44,136,4,1,5,2.0,78424,0,1,11,12,6,5488
836,17,243,9,1,5,2.0,123648,0,1,5,4,15,18973
875,31,426,3,0,5,1.0,111111,0,1,5,4,13,7213
765,47,360,9,0,5,2.0,103000,2,1,14,8,10,15681
697,15,188,9,1,5,1.8,62137,0,1,12,4,10,44047
862,47,360,9,1,5,2.5,83000,0,1,1,4,14,12544
639,1,73,9,1,5,2.0,42395,0,1,7,0,11,1254
586,17,243,9,1,5,1.8,80000,2,1,14,6,13,17876
0,33,370,4,0,5,1.6,112000,2,1,1,6,14,19444
966,8,380,9,1,5,2.0,19999,0,1,7,4,16,8624
0,24,433,4,1,5,2.0,35000,2,1,0,12,8,79971
1077,44,136,4,1,5,2.0,19968,0,1,14,12,6,6586
0,17,545,9,1,2,2.4,95296,2,1,14,10,11,22580
687,17,243,9,1,5,1.6,115783,0,1,12,4,15,13658
640,22,446,9,1,5,2.0,348428,0,1,12,4,12,5551
1053,12,570,9,1,5,3.5,154587,0,1,1,4,11,32311
836,8,380,9,1,1,2.0,53223,0,1,7,4,15,7997
462,44,477,3,1,2,1.8,7632,0,1,1,12,6,1960
474,5,613,3,1,2,1.4,150517,0,1,1,0,12,4547
0,34,596,9,0,5,1.8,240000,1,1,1,6,25,6115
730,5,107,9,1,5,1.6,9607,0,1,14,4,9,27174
0,28,229,9,1,1,3.0,80000,2,1,1,12,14,47042
640,31,452,4,1,5,2.0,103112,0,1,12,12,12,2979
639,17,587,4,1,1,2.0,60781,0,1,14,4,11,23687
639,2,50,9,1,5,2.0,144000,2,1,14,12,11,42337
1079,17,243,9,1,5,2.0,22016,0,1,7,4,7,46534
690,5,408,9,0,5,1.5,73450,2,1,14,12,9,24462
528,17,243,9,1,5,1.6,90823,0,1,14,4,11,28830
891,17,545,9,1,4,2.0,270874,0,1,12,4,9,11290
0,28,115,9,1,0,2.0,140000,1,1,1,4,24,7840
658,15,355,9,0,2,1.3,65000,0,1,11,12,16,13799
0,28,67,3,0,5,1.4,167000,0,1,13,4,21,8154
749,15,188,1,1,5,2.4,83984,0,1,11,4,11,42880
880,33,373,4,0,5,1.6,4363,0,1,7,0,7,25089
738,5,206,9,0,5,1.4,46800,0,1,1,6,8,22894
0,42,282,4,0,0,2.0,205000,0,1,12,4,23,6899
988,44,477,3,0,2,1.5,113000,0,1,13,8,18,9408
0,44,479,9,0,2,1.5,105000,0,1,2,0,12,16621
1055,24,505,4,1,2,3.5,138038,0,1,14,12,12,1019
1077,17,587,4,1,5,2.0,6770,0,1,7,4,6,65015
1024,17,333,7,1,1,2.5,84669,0,1,12,4,15,24932
730,17,80,9,1,1,1.6,43840,0,1,14,4,9,16891
891,17,530,4,1,1,2.0,126465,0,1,7,4,9,49858
531,17,243,9,1,5,1.6,119595,0,1,14,4,13,13495
0,15,270,3,0,2,1.3,119000,2,1,12,4,14,12231
531,17,243,9,1,5,1.6,115471,0,1,7,4,13,16618
0,15,355,9,1,2,1.5,45000,0,1,1,6,13,12544
831,41,83,4,1,1,1.6,87764,0,1,2,4,8,37984
730,33,606,9,0,5,1.6,90535,0,1,2,6,9,10663
0,28,146,9,1,1,3.5,207000,0,1,7,0,13,65858
843,44,477,9,0,2,1.5,240000,0,1,7,10,17,9722
645,24,153,9,1,2,1.8,143000,0,1,1,12,14,18817
0,40,442,9,0,5,2.0,75000,1,1,14,0,16,8154
1249,5,353,9,1,5,2.5,56486,0,1,5,4,8,35617
1296,44,165,9,1,2,2.4,78490,2,1,1,12,17,17562
518,44,163,9,1,2,2.5,60000,0,1,14,12,9,38574
642,17,545,9,1,4,2.0,71318,0,1,14,4,13,8311
0,17,80,9,0,5,1.6,229000,0,1,1,10,18,7840
645,24,153,3,1,2,1.8,95590,0,1,14,12,14,4861
629,33,370,4,1,5,1.6,88475,0,1,14,0,10,3763
765,5,450,4,1,4,2.0,109497,0,1,14,4,10,24283
707,41,375,4,1,1,2.0,139924,0,1,14,4,14,18092
642,10,161,3,0,5,2.0,133000,0,1,7,8,13,9408
583,17,243,9,1,5,1.6,104860,0,1,12,4,14,20297
780,47,360,9,1,5,1.4,5000,0,1,7,16,6,39201
730,33,370,4,1,5,1.6,83000,0,1,1,0,9,20385
831,22,446,9,1,5,1.6,76000,0,1,14,12,8,21326
0,28,8,9,0,1,2.2,181000,1,1,1,8,17,21012
0,12,275,9,0,5,1.6,11111,0,1,14,6,15,10500
779,44,163,9,1,2,2.5,131400,0,1,2,12,12,14583
0,44,170,9,0,5,2.5,75000,2,1,1,12,11,25089
0,1,486,4,0,5,3.2,174000,2,1,1,0,14,14740
382,15,270,3,1,2,1.5,110050,0,1,14,4,8,16750
730,41,83,4,1,1,1.6,107328,0,1,14,4,9,35344
583,17,243,9,1,5,1.6,141799,0,1,14,4,14,19416
0,2,37,9,0,5,3.0,0,1,1,7,8,22,11917
0,27,416,9,0,5,2.0,181894,2,1,7,4,16,11604
0,34,95,2,0,0,1.6,274000,1,1,1,0,25,6272
836,17,318,1,1,5,2.0,125126,0,1,1,4,15,10349
456,44,163,9,1,2,2.5,14004,0,1,1,8,10,21326
531,5,107,3,1,5,1.6,50000,0,1,12,4,13,11851
1058,28,229,9,1,5,3.5,291200,2,1,1,0,13,25089
781,5,207,9,0,5,1.4,21786,0,1,1,8,7,15524
0,44,477,9,1,2,1.8,95000,0,1,12,16,13,21169
687,17,243,9,1,5,1.6,79995,0,1,12,4,15,16543
629,17,243,9,1,4,1.6,35607,0,1,14,4,10,19601
0,44,196,9,0,5,1.8,40000,0,1,6,16,11,23521
738,47,360,9,1,5,1.4,68000,1,1,7,12,8,22400
1079,31,452,4,0,5,2.0,13000,2,1,11,12,7,39201
687,17,243,9,1,5,1.6,85576,0,1,12,4,15,17885
770,17,587,4,1,1,1.7,162093,0,1,2,4,9,29583
761,44,477,4,1,2,1.8,256966,0,1,2,12,15,2509
640,12,128,3,1,6,2.0,60000,0,1,7,10,12,22580
0,44,479,3,0,2,1.5,177120,0,1,11,12,13,20385
1185,17,333,7,1,1,2.5,75988,0,1,1,4,16,17415
1077,15,188,9,1,5,2.0,2927,0,1,7,4,6,34635
0,12,581,6,0,1,2.4,210000,1,1,14,2,24,12858
474,5,206,9,0,5,1.4,112000,2,1,11,12,12,12231
749,17,545,9,1,5,2.4,115859,0,1,1,12,11,2195
697,47,367,9,1,5,1.8,76800,2,1,7,8,10,18189
475,5,613,3,1,2,1.4,162190,0,1,2,0,13,4547
1493,28,306,4,1,5,3.5,45000,2,1,7,12,9,136420
1211,28,123,9,1,5,3.0,12200,2,1,14,8,15,18503
1275,17,545,9,1,5,2.4,29419,0,1,2,12,6,10976
1018,2,50,9,1,5,3.0,150000,2,1,2,12,14,24148
0,34,640,7,0,5,2.2,111111,1,1,7,12,23,9408
891,17,530,4,1,1,2.0,129388,0,1,7,4,9,43394
765,22,104,9,1,5,2.0,125621,0,1,12,12,10,2038
517,44,339,9,1,2,3.5,166560,0,1,1,12,11,39201
1249,44,167,9,1,5,2.5,46096,0,1,1,8,8,21796
474,11,43,3,1,5,1.4,49000,0,1,1,0,12,11917
1058,28,229,9,1,5,3.5,145000,2,1,12,0,13,34184
1228,12,431,9,1,5,2.3,26642,0,1,11,12,7,12858
629,33,370,4,1,5,1.6,111402,0,1,1,0,10,5018
595,12,290,9,1,5,1.5,102506,0,1,14,6,10,21953
0,44,477,9,0,5,1.8,190000,0,1,7,12,15,18817
1176,17,530,4,1,1,2.2,15936,0,1,7,4,6,73633
0,2,30,9,0,5,2.2,217777,2,1,12,4,23,8154
777,17,333,7,1,1,2.5,120804,0,1,12,4,11,37000
0,34,95,2,0,1,2.0,0,1,1,12,2,25,6272
531,17,602,3,0,5,1.6,130000,1,1,2,12,13,14113
779,24,237,9,1,2,2.5,186554,0,1,14,12,12,6743
1493,12,266,7,1,5,3.5,97000,0,1,7,4,9,40424
1399,24,505,4,1,2,3.5,315270,0,1,7,12,15,2509
830,44,638,9,1,5,1.5,27656,0,1,14,12,6,4861
1018,2,35,9,1,5,3.0,135000,2,1,12,12,14,16151
911,28,117,9,1,1,2.2,0,2,1,1,6,15,28225
639,17,530,4,1,1,2.0,159124,0,1,14,4,11,37574
362,5,554,9,1,5,1.0,34855,0,1,14,4,11,8778
0,34,422,4,0,1,1.3,1373,1,1,9,4,17,11604
642,41,375,4,1,1,2.0,109309,0,1,7,4,13,21953
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
761,44,477,3,1,2,1.8,163200,0,1,3,16,15,14897
687,17,243,9,1,5,1.6,129055,0,1,1,4,15,14069
781,44,163,9,0,2,2.5,214098,0,1,12,0,13,23521
707,41,83,9,1,1,2.0,173987,0,1,12,4,14,16800
934,27,155,4,1,5,2.5,48000,0,1,7,6,10,31361
382,5,613,3,1,2,1.5,52062,0,1,2,0,8,26030
530,33,370,4,1,5,1.6,166013,0,1,14,0,12,2901
836,17,587,4,1,1,2.0,89043,0,1,3,4,15,28532
586,44,477,9,1,6,1.8,187000,0,1,14,12,13,20698
707,41,375,4,1,1,2.0,161457,0,1,12,4,14,21326
961,5,206,9,1,1,2.0,66630,0,1,1,4,16,7370
784,15,188,1,1,5,1.5,19217,0,1,2,4,8,73131
1091,17,333,7,1,1,2.5,92078,0,1,1,4,9,38229
382,5,613,3,1,2,1.5,77222,0,1,12,12,8,13172
640,41,498,4,1,1,2.0,169027,0,1,12,4,12,29075
0,15,270,3,0,5,1.5,145000,2,1,2,4,17,12858
924,44,604,4,1,5,2.7,108398,0,1,12,12,14,7213
0,33,575,3,0,5,1.5,95000,0,1,12,4,16,1568
765,5,174,4,1,1,2.0,102555,0,1,14,4,10,27093
0,2,52,9,1,5,3.0,170000,2,1,2,8,20,18817
0,12,290,9,1,2,2.5,140300,0,1,13,8,15,16308
1079,17,545,9,1,5,2.0,50310,0,1,7,4,7,55932
0,28,400,4,1,0,3.2,111111,2,1,7,12,25,7997
640,17,545,9,1,4,2.0,91475,0,1,14,4,12,8624
836,17,545,9,1,5,2.0,150073,0,1,14,4,15,13953
1292,28,306,4,1,5,3.0,49499,0,1,12,0,9,19130
1076,17,243,9,1,5,2.0,25038,0,1,7,12,5,15210
780,5,206,9,1,5,1.4,78771,0,1,7,12,6,2979
0,2,624,4,1,1,3.0,263000,2,1,1,12,14,43905
0,44,479,3,0,2,1.5,130000,0,1,11,12,12,18817
831,41,83,4,1,5,1.6,31139,0,1,14,4,8,38311
0,15,270,3,0,2,1.3,95000,0,1,1,8,13,12388
402,22,438,4,1,2,1.6,67429,0,1,14,12,8,4077
862,12,259,4,1,2,2.5,168966,0,1,14,0,14,2274
810,17,243,9,1,5,1.8,121840,0,1,2,12,9,7683
0,1,487,4,1,1,3.0,190000,2,1,7,12,14,43000
1018,28,229,9,1,1,3.0,273186,0,1,14,12,14,7997
900,22,446,9,1,5,2.4,150325,0,1,14,12,10,3293
463,44,477,9,1,2,1.8,44114,0,1,12,12,7,9408
0,34,597,9,0,5,1.8,156000,1,1,7,2,25,3900
0,47,360,9,1,1,1.9,127000,1,1,7,6,21,9095
0,44,163,9,1,2,2.4,18600,0,1,7,8,19,18189
891,17,545,9,1,4,2.0,57491,0,1,11,4,9,25716
583,17,243,9,1,5,1.6,133783,0,1,7,4,14,19679
765,17,545,9,1,4,2.0,38000,0,1,8,4,10,9565
0,15,203,4,0,0,2.0,69000,0,1,12,6,23,8200
1817,24,501,4,1,5,3.5,1040,0,1,1,12,5,48296
639,5,408,9,1,5,2.0,145783,0,1,1,4,11,19933
765,17,545,9,1,4,2.0,314523,0,1,12,4,10,15053
836,17,587,4,1,1,2.0,68876,0,1,14,4,15,12231
0,15,562,10,0,5,2.0,111000,0,1,1,6,24,5300
836,17,530,4,1,1,2.0,229757,0,1,14,4,15,12676
642,1,72,4,1,1,2.0,167398,0,1,14,12,13,1568
1436,34,97,3,0,1,1.7,0,1,1,7,5,20,7840
1202,5,256,4,1,5,2.4,115573,0,1,14,12,8,1960
0,44,196,9,0,5,1.3,38265,1,1,12,8,12,22000
382,15,270,10,1,2,1.5,3474,0,1,2,4,8,38822
971,41,375,4,1,1,2.2,105344,0,1,14,4,9,26149
489,5,554,9,1,5,1.0,31455,0,1,14,4,9,11604
900,17,545,9,0,5,2.4,122000,2,1,14,12,10,21953
1823,24,501,4,1,5,3.5,8618,0,1,1,12,7,3293
986,17,545,9,0,5,2.4,90000,0,1,11,16,15,13799
584,44,198,9,1,5,1.8,66239,0,1,14,8,11,17876
0,28,228,9,1,0,3.2,0,2,1,7,8,24,10349
1399,24,501,4,1,5,3.5,114382,0,1,12,4,15,47120
0,12,581,6,0,1,2.5,200000,1,1,14,2,18,21953
1172,28,229,9,1,1,3.5,64496,0,1,2,12,14,13642
475,5,613,3,1,2,1.4,162190,0,1,2,0,13,3136
642,17,587,4,1,1,2.0,151995,0,1,7,4,13,24543
1172,28,229,9,1,5,3.5,129000,2,1,1,12,14,35124
765,5,450,4,1,1,2.0,61000,0,1,2,4,10,34127
777,44,163,9,1,5,2.5,94000,2,1,1,10,11,22894
1058,44,339,4,1,2,3.5,178000,0,1,1,0,13,48610
0,34,600,3,1,5,2.2,226000,1,1,0,8,22,10036
0,17,587,4,1,5,2.7,199000,2,1,1,6,18,19757
707,17,545,9,1,5,2.0,64367,0,1,12,4,14,10192
0,47,462,9,1,5,1.8,250000,0,1,1,14,13,22000
831,41,83,4,1,1,1.6,33216,0,1,2,4,8,41811
1296,33,513,9,1,5,2.4,195200,0,1,12,16,17,13799
1091,5,353,9,1,5,2.5,59066,0,1,1,4,9,54697
836,41,83,4,1,1,2.0,83424,0,1,11,4,15,8778
503,44,479,9,0,2,1.5,100000,2,1,1,12,13,11290
1091,5,353,9,1,5,2.5,49716,0,1,1,4,9,54405
0,1,77,9,1,1,3.0,265000,2,1,1,8,17,37633
917,2,624,4,1,5,3.0,119000,2,1,12,12,12,33556
397,24,153,3,1,2,1.8,15000,0,1,1,0,9,39201
528,17,243,9,1,5,1.6,73628,0,1,12,4,11,28241
1552,27,108,3,1,5,1.5,39000,0,1,3,6,10,15000
585,44,477,3,0,2,1.8,91373,0,1,13,8,12,16500
0,12,581,2,0,1,2.5,190000,1,1,14,6,25,14113
915,1,487,4,1,1,3.0,98803,0,1,7,0,11,10663
707,17,587,4,1,1,2.0,171340,0,1,7,4,14,17054
1185,12,259,4,1,2,2.5,205000,2,1,6,8,16,13172
1723,22,553,9,1,5,3.3,49646,0,1,7,12,7,22894
986,44,163,9,1,2,2.4,129170,0,1,1,12,15,1176
792,34,95,3,0,5,1.4,155485,1,1,14,6,17,12544
0,33,410,9,0,5,1.2,140000,0,1,13,0,23,2100
0,15,270,3,1,2,1.5,119000,0,1,12,8,11,17092
1273,41,498,4,1,1,2.7,56629,0,1,12,4,16,9252
503,44,91,3,1,5,1.5,79092,0,1,7,4,13,16900
765,28,303,4,1,5,2.0,159928,0,1,1,0,10,12858
0,28,115,9,0,1,2.2,299000,2,1,12,0,22,11604
595,15,270,3,1,5,1.5,28792,0,1,1,4,10,37301
1292,28,306,4,1,5,3.0,62938,0,1,1,12,9,20071
0,28,556,6,0,1,2.9,300000,1,1,14,0,19,21953
0,2,622,4,1,5,3.0,155903,2,1,1,10,20,16935
831,17,545,9,0,5,2.4,149000,2,1,2,10,14,10976
1053,0,497,4,1,5,3.5,81600,0,1,7,10,11,39201
585,24,153,3,1,2,1.8,188194,0,1,1,0,12,1725
0,12,128,3,1,6,2.0,133000,0,1,12,10,12,21953
